model,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used
sam2_small,image_299.jpg,image_299.json,raam,0,0.5192165009645348,0.6835319398319984,14,56,4,2.8251638412475586,0.1614471402198314,0.20585588535700605,128
sam2_small,image_299.jpg,image_299.json,raam,1,0.0,0.0,14,56,4,2.8251638412475586,0.1614471402198314,0.20585588535700605,128
sam2_small,image_299.jpg,image_299.json,raam,2,0.0,0.0,14,56,4,2.8251638412475586,0.1614471402198314,0.20585588535700605,128
sam2_small,image_299.jpg,image_299.json,raam,3,0.0,0.0,14,56,4,2.8251638412475586,0.1614471402198314,0.20585588535700605,128
sam2_small,image_299.jpg,image_299.json,raam,4,0.627225659805531,0.7709141704175074,14,56,4,2.8251638412475586,0.1614471402198314,0.20585588535700605,128
sam2_small,image_299.jpg,image_299.json,raam,5,0.612420854102115,0.7596290416910352,14,56,4,2.8251638412475586,0.1614471402198314,0.20585588535700605,128
sam2_small,image_299.jpg,image_299.json,raam,6,0.0,0.0,14,56,4,2.8251638412475586,0.1614471402198314,0.20585588535700605,128
sam2_small,image_299.jpg,image_299.json,raam,7,0.0,0.0,14,56,4,2.8251638412475586,0.1614471402198314,0.20585588535700605,128
sam2_small,image_299.jpg,image_299.json,raam,8,0.5013969482054589,0.6679072430575437,14,56,4,2.8251638412475586,0.1614471402198314,0.20585588535700605,128
sam2_small,image_299.jpg,image_299.json,deur,9,0.0,0.0,14,56,4,2.8251638412475586,0.1614471402198314,0.20585588535700605,128
sam2_small,image_299.jpg,image_299.json,deur,10,0.0,0.0,14,56,4,2.8251638412475586,0.1614471402198314,0.20585588535700605,128
sam2_small,image_299.jpg,image_299.json,raam,11,0.0,0.0,14,56,4,2.8251638412475586,0.1614471402198314,0.20585588535700605,128
sam2_small,image_299.jpg,image_299.json,raam,12,0.0,0.0,14,56,4,2.8251638412475586,0.1614471402198314,0.20585588535700605,128
sam2_small,image_299.jpg,image_299.json,raam,13,0.0,0.0,14,56,4,2.8251638412475586,0.1614471402198314,0.20585588535700605,128
